"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers","pop","lat","long","capital"
2014,"Non-US Citizen","Korea","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","G","University of Virginia","Biomedical Engineering","Charlottesville","VA","PhD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","Dietrich","SHS","INTRELP","S14","E","Mozart Management","Marketing Associate","Pittsburgh","PA",NA,NA,NA,NA,"Marketing","marketing/communications",NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","Singapore","Female","BS","Dietrich","SHS","INFOSYS","S13","E","Fidelity Investments","Associate Systems Analyst","Pittsburgh","PA",NA,NA,NA,NA,"Business Analyst","financial services",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BS","MCS","SHS","CMY","F13","E","Ooyala Video Technology","Technical Writer","Mountain View","CA",NA,"Hired from summer internship","41803","41833","Communications: Writing/Editing","technology",1,67788,37.4,-122.08,0
2014,"Permanent Resident","United States","Female","BS","MCS","SHS","BSC","S14","G","Ohio State University","Medical School","Columbus","OH","MD",NA,NA,NA,NA,NA,NA,741677,39.99,-82.99,2
2014,"U.S. Citizen","United States","Female","BS","MCS","SHS","PHY","S14","G","University of Michigan","Biophysics","Ann Arbor","MI","PhD",NA,NA,NA,NA,NA,NA,113716,42.28,-83.73,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Pittsburgh Refugee Youth Summer Enrichment Academy","Senior Counselor","Pittsburgh","PA",NA,NA,NA,NA,NA,"education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Assemble","Teaching Assistant","Pittsburgh","PA",NA,NA,NA,NA,NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting / MT","S14","E","Book of Mormon Tour","Actor",NA,NA,NA,NA,NA,NA,NA,"arts & entertainment",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Directing","S14","E","The Runaways Lab Theatre","Director","Chicago","IL",NA,NA,NA,NA,"Director","arts & entertainment",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Female","BS","CFA","Architecture","ARC","S14","E","Inflection","Product Designer","Redwood City","CA",NA,"CAOC","3/1/14","4/1/14","Interaction Design","technology",NA,71340,37.52,-122.21,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Music","Voice","S14","E","Glimmerglass","Development Intern","New York","NY",NA,"networking/online","14-Feb","14-Feb","Development","arts & entertainment",2,8124427,40.67,-73.94,0
2014,"Permanent Resident","United States","Female","BFA","CFA","Design","COMDES","S14","E","Carnegie Mellon University","HCI Research Assistant","Pittsburgh","PA",NA,NA,NA,NA,NA,"education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting / NT","S14","E","Film","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Urban Chalet Inc.","Designer","San Francisco","CA",NA,NA,NA,NA,NA,NA,NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","Korea","Female","BFA","CFA","Art","ART","S14","E","Araks","Fashion Intern","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Hi/Tec Copy Center","Graphic Designer","St. Louis","MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Google","Communication Lead - Contractor","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Carnegie Mellon University","Professor's Assistant - Animation Project","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting","S14","E","Film","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Dramaturgy","S14","E","Mint31","Script Consultant","Los Angeles","CA",NA,NA,NA,NA,"Script Consulting","arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","Groupon","Visual Design Intern","Chicago","IL",NA,NA,NA,NA,NA,"retail",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","R/GA","Associate Experience Designer","New York","NY",NA,"Hired from Internship Experience",NA,NA,"Product Development/Management","design",3,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BS","CFA","Other","Transmedia Communications (Student Defined Major)","S14","E","AE Dreams","Founder","Pittsburgh","PA",NA,NA,NA,NA,"Management:Other","consumer products",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","4moms","Soft Goods Design Intern","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Female","BFA","CFA","Drama","Directing","S14","E","Broadway","Assistant to the Director; Casting Assistant; Assistant to the Directors","New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","Other","Female","BFA","CFA","Drama","Acting / MT","S14","E","Pittsburgh Civic Light Opera","Actor","Pittsburgh","PA",NA,NA,NA,NA,NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Female","BFA","CFA","Design","COMDES","S14","E","SapientNitro","Junior Information Architect","New York","NY",NA,NA,NA,NA,NA,"architecture",1,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","DIS Magazine",NA,"New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","IBM","Software Product Designer","Austin","TX",NA,"Job Fairs/CAOC/Confluence",NA,NA,NA,"consulting",NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","PTM - Prod. And Stage Man.","S14","E","Encore Event Technologies","Event / Stage Manager; Book Editor","Las Vegas","NV",NA,NA,NA,NA,"Event / Stge manager; book editor","arts & entertainment",NA,553807,36.21,-115.22,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","Williamstown Theatre Festival","Print & Graphis Assistant","Williamstown","MA",NA,"Hired from Internship Experience",NA,NA,"Graphic/Communications","arts & entertainment",2,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Anderson Ranch Arts Center","Photography & New Media Intern","Snowmass","CO",NA,NA,NA,NA,NA,"arts & entertainment",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting / MT","S14","E","Film","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","Junction Networks","User Experience Designer","New York","NY",NA,"Networking & Job Fairs",NA,NA,"Interaction/User Interface/UX Design","marketing/communications",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Pittsburgh Center for the Arts","Teaching Assistant","Pittsburgh","PA",NA,NA,"17-Mar","17-May","Teacher Assistant","arts & entertainment",3,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting - MT","S14","E","Webisode","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Deeplocal",NA,"Pittsburgh","PA",NA,NA,NA,NA,NA,"advertising & public relations",NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","United Kingdom","Female","BFA","CFA","Architecture","ARC","S14","E","P&T Architects and Engineers Ltd","Graduate Intern","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"Non-US Citizen","Hong Kong","Female","BFA","CFA","Design","COMDES","S14","E","Moon Arts Group","Web Designer","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","J.A. Uniforms","Art Director","Miami","FL",NA,NA,NA,NA,NA,NA,NA,386740,25.78,-80.21,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","Doblin","Design Specialist","Chicago","IL",NA,"TartanTRAK, Job Fairs & Hired from Internship Experience",NA,NA,"Design","consulting",NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Music","Voice","S14","E","Freelance","Musician",NA,"FL",NA,NA,NA,NA,"Musician","arts & entertainment",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","SapientNitro","Junior Designer","New York","NY",NA,NA,NA,NA,NA,"architecture",NA,8124427,40.67,-73.94,0
2014,"Permanent Resident","United States","Female","BFA","CFA","Drama","Dramaturgy","S14","E","Freelance","Dramaturg","Pittsburgh","PA",NA,NA,NA,NA,NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Design - Costume","S14","E","Broadway","Wardrobe Supervisor; Costumer; Wardrobe PA; Wardrobe PA; Assistant Costume Designer; Set Costumer","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Merriman Associates/Architects, Inc.","Intern Architect","Dallas","TX",NA,"Networking","4/1/14",NA,NA,"architecture",NA,1216543,32.79,-96.77,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","VLK Architects","Architectural Intern","Fort Worth","TX",NA,"On-line Job Listing Site","6/1/14","6/1/14","Architecture","architecture",1,633849,32.75,-97.34,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Design - Scenic / PTM - Prod. & Stage Man.","S14","E","MGR Foundation","; Canvasser > Field Manager > Recruitment Specialist","Pittsburgh","PA",NA,NA,NA,NA,NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting / MT","S14","E","Commercial","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Springboard Design","Architecture Intern","Pittsburgh","PA",NA,"Internship","7/14/14","8/14/14","Communication Design","architecture",NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Female","BFA","CFA","Design","COMDES","S14","E","Google","Interaction Designer","Mountain View","CA",NA,"Job Fairs/CAOC/Confluence",NA,NA,"Design","technology",4,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Stanton Architects","Intern Architect","San Francisco","CA",NA,"Networking / online job listing","6/1/14","6/1/14","Architect","architecture",2,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Slade Architecture","Graphic Designer","New York","NY",NA,"On-line Job Listing Site","5/1/14","5/1/14",NA,"architecture",1,8124427,40.67,-73.94,0
2014,"U.S. Citizen","India","Female","BFA","CFA","Design","COMDES","S14","E","LinkedIn","User Experience Designer","Mountain View","CA",NA,NA,NA,NA,NA,NA,NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S13","E","Fulbright Fellowship","Independent Researcher","Mexico City","MX",NA,NA,NA,NA,NA,"education",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","F13","E","Clockwise Tees","Shipping/Receiving and Workflow Manager","Pittsburgh","PA",NA,NA,NA,NA,NA,"consumer products",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting","S14","E","New York Fringe Festival","Actor",NA,"NJ",NA,NA,NA,NA,NA,"arts & entertainment",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","IBM","Software Product Designer","Austin","TX",NA,NA,NA,NA,NA,NA,NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting / MT","S14","E","Film","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Page Sutherland Page, Inc.","Designer","Dallas","TX",NA,NA,NA,NA,NA,NA,NA,1216543,32.79,-96.77,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","Cosential","User Experience Enginee","Austin","TX",NA,NA,NA,NA,NA,NA,NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","Huge","Product Designer","Brooklyn","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Infinite Scenic LLC; KadaN Productions","Scenic Artist","East Orange","NJ",NA,NA,NA,NA,NA,NA,NA,68064,40.77,-74.21,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","VSA Partners","Experience Design Intern","New York","NY",NA,"Networking & Internet Job Listing Site",NA,NA,"Design","design",2,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Art","ART","S14","E","Society for Comtemporary Craft","Studio Apprentice","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Gensler","Technical Designer","Houston","TX",NA,"On-line Job Listing Site","5/1/14","5/1/14","Architect","architecture",1,2043005,29.77,-95.39,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Music","Flute","S14","E","Carnegie Mellon University","Music Theory Teacher","Pittsburgh","PA",NA,NA,NA,NA,"Teacher","education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Design - Sound","S14","E","Dallas Theater Center",NA,"Dallas","TX",NA,NA,NA,NA,NA,"arts & entertainment",NA,1216543,32.79,-96.77,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","SharpShooter Imaging","Photographer","Centerville","VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","Darby Smart","Designer","San Francisco","CA",NA,NA,NA,NA,NA,NA,NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Gensler","Technical Designer","Houston","TX",NA,NA,NA,NA,NA,"architecture",NA,2043005,29.77,-95.39,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S14","E","Tourbillon Alliance Partners","Graphic Design Intern","Pittsburgh","PA",NA,"TartanTRAK",NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting / MT","S14","E","Two Sigma","Administrative Assistant","New York","NY",NA,NA,NA,NA,NA,"financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Music","Voice","S14","E","General Electric","Office Assistant","Pittsburgh","PA",NA,NA,NA,NA,"Administrative","education",NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Female","BFA","CFA","Design","INDDES","S14","E","Key Tech Inc.","Industrial Designer","Houston","TX",NA,NA,NA,NA,NA,"design",NA,2043005,29.77,-95.39,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","Acting / MT","S14","E","Williamstown Theatre Festival","Actor","New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","INDDES","S14","E","Public Society",NA,"New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Design","COMDES","S14","E","Wieden + Kennedy","Designer","New York","NY",NA,"Job Fairs/CAOC Confluence",NA,NA,"Motion Design","advertising & public relations",5,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Female","BFA","CFA","Drama","PTM - Prod. And Stage Man.","S14","E","John Murray Productions, Inc.","Freelance Assistant Project Manager","Oakland","CA",NA,NA,NA,NA,NA,NA,NA,393632,37.77,-122.22,0
